"realmadrid Es lo q tiene robar el dinero d Bankia para la ciudad deportiva y los fichajes.Ahora cuando os meen encima tenéis q dar gracias","negative"
"RevillaMiguelA encima de lo que ganan mandan dinero a los paraísos fiscales el BBVA y el Banco Santander tienen 17 sedes en paraísos","negative"
"RevillaMiguelA encima de lo que ganan mandan dinero a los paraísos fiscales el BBVA y el Banco Santander tienen 17 sedes en paraísos","negative"
"SalillasKiller Pienso igual.Se tuvo que hacer en 2009.Pero Bankia y GV secuestraron el club con una ampliación ilegal seguramente","negative"
"sintomnison el 97 % de CORRUPCIÓN RESTANTE: BÁRCENAS, RATO, BANKIA, CONDE, ERE ANDALUCÍA .... ","negative"
"UGT_Comunica fesp . Nosotros hemos pedido más información del Ere Bankia y ni habéis contestado.. TRAIDORES. SINVERGÜENZAS. bankiaincumpleERE","negative"
"Valencianista89 CalvoPuchades XimoJuberias aberroncho78 Salvo no nos metió en este lío. Fue Bankia quien reventó la junta de accionistas","negative"
"VicenteManuelCM Pero habían mas ofertas? No olvidemos q Bankia revento una junta accionistas donde debatiamos refinanciación.","negative"
"villaverdepadin Mencia_Gonzalez más intereses que el banco santander","negative"
"XavierDomenechs como podemos hacerlo? A mi solo se me ocurre entrar en Bankia con una pistola","negative"
"¿En serio mi poema favorito de Olivero Girondo para un anuncio de ING DIRECT? ¿EN SERIO? ","negative"
"3 hay que enfretar a bankia y lim no hay que tener miedo si quieren guerra con el valencinismo lo tenderan","negative"
"A.Salvo pidió la ayuda de la afición para cargar contra Bankia y los chupopteros, ahora es la afición la que le pid… ","negative"
"Acabo de ver el nuevo anuncio de ING Direct, y se supone que tengo que poder seguir con mi vida cómo si nada?","positive"
"Ana Belén podía haber reivindicado que todos los millonarios anuncios del Banco Sabadell lo hubieran hecho, además de ella, otras mujeres.","negative"
"Anuncio de ING Direct identifica el amor con ser tan listo como para 'volar'; es decir, como para elegir ese banco. Demasiado poco nos joden","negative"
"BANC SABADELL hace más de un mes que me tiene con la póliza de credito con la cual trabajo caducada y sin renovar. Imperdonable!!👎👎👎","negative"
"Bankia ha denunciado a este matrimonio con 2 niños tras llevar viviendo en esa (infra)vivienda 5 años.","negative"
"Bankia habilitará el 3 de febrero el procedimiento para reclamar el dinero de la cláusula suelo  vía facua","negative"
"Chiquilines, alguno me abrió una cuenta en el Santander? Nunca tuve y me llegó este correo, y no puedo cambiar las… ","negative"
"Como que no puedo retirar mis 20 pesos ( BBVA Bancomer Sucursal in Leon, Guanajuato) ","negative"
"Con BBVA ddbspain ha sabido resolver de forma elegante algo tan genérico como los servicios de un banco  periquete","positive"
"'Cuando bajarás a la tierra. Que te crees Don Quijota y vas por ahí combatiendo gigantes cuando aquí fuera sólo quedan las ruinas de Bankia'","negative"
"Cuando el bbva dice que abre a las 08:30 y cuando vas está cerrado con sus trabajadores detrás.","negative"
"Cuando te mandan una transferencia desde el Santander te llega un gif del año 2005 ","negative"
"El BBVA me va a comer el conejo.","negative"
"El nuevo anuncio de ING Direct me perturba, no se si es muy bueno, o es una ida de pinza muy grande.","negative"
"En el Santander de Nordelta hay un cajero que sólo entrega dólares. Es este país no es narco el que no quiere.","negative"
"FMI pide a los Españoles que reduzcan el gasto en sanidad y educacion.Del rescate a las autovias y Bankia no han dicho nada.","negative"
"Hablar de barcenas bankia sobres el corredor Mediterráneo ... sin erguenzas LosDesayunos","negative"
"Habrá algún día que funcionarán todos los cajeros automáticos de un mismo lugar? Bankia","negative"
"Hermoso darle de baja a la cuenta corriente del santander, ya me estaba llenando las pelotas ese banco de mierda.","negative"
"Hola Bankia, habéis visto el ejemplo de deutsche bank? Para cuándo algo similar? ","negative"
"Hola hay alguien en bbva ? Quiero sacar dinero en efectivo ahora y vuestros cajeros no están operativos. Que solución me dais?","negative"
"Jajajajajajajaja el anuncio de ING direct citando el poema del espantapájaros como yo en una de las cartas que escribí hace un mes xD","positive"
"la canción del anuncio de bankinter parece que han versionado una canción de los planetas","negative"
"La gran banca (ING, BNP Paribas, Citigroup o el BBVA) financia un polémico oleoducto en EEUU.    Vía ElSalmonContra ","negative"
"Llamadme paranoico, pero no me fío. Bankia policia guardiacivil","negative"
"Lo que es capaz la gente por no dejarte el sitio en el que un directivo de banco santander ordenaba destruir pruebas ….","negative"
"LO ÚLTIMO SOBRE RAMON VIDAL Sabadell       ¿Que vergüenza? ","negative"
"Me gusta, o a lo menos, acepto de buen grado la chicane, pero echaré de menos 'la Caixa.' Pero habría que verla durante carrera.","positive"
"Me llaman desde este número, me habla un contestador automático supuestamente de Bankia y pide que tecleé mi DNI… ","negative"
"Mecagüendios! Versos de Oliverio Girondo anunciando no sé qué mierdas de ING!","negative"
"Meto al BBVA en mi lista negra por taligoogle. АсцендиоФолловитПеченюху ","negative"
"mi venganza hacia todos los que viajan y me ignoran cuando les hablo de la plata es que la wea es banco santander así que es un cacho","negative"
"Miedo me da que después de aceptar las condiciones de publicación La Caixa me use para publicidad. ","negative"
"Odio infinito a BBVA Provincial.","negative"
"oye que bonito el anuncio de la nueva cuenta nómina de ING direct jajajaja","positive"
"Por sacar 10€ de un cajero de La Caixa te cobran una comisión de 2€, DOS PUTOS EUROS!!! Una comisión del 20% por el amor de dios!","negative"
"Por si les quedaba un resquicio de duda: ¡Banco Santander es una mugre!","negative"
"Que cachondos son los de La Caixa y Endesa infoCaixa EndesaClientes ","negative"
"Rato liberal, lo que faltaba JAJA Claro, Bankia era muy liberal regaliza2003 GPursals Amadeus510 lluiv","negative"
"reclamacion bbva via email: Hola Myers1955 Para poder reclamar al BBVA sobre la…  Euribor","negative"
"Si conocéis gente a quien estén haciendo mobbing o acososexual en bbva que se pinga en contacto conmigo. Al final siempre despiden","negative"
"SOY ESTAFADO X LA CAIXA DE SAN EUGENIO,ARONA TENERIFE,,ACOSADO HUMILLADO LA PHA  ME DIO 1 CARTA X ALQULER Y LA ROMPIERON ASI?","negative"
"Tras saber q el Banco d España ayudó a esconder las pérdidas de las Cajas q formaron Bankia no hay responsabilidades. ","negative"
"Tras saber q el Banco d España ayudó a esconder las pérdidas de las Cajas q formaron Bankia no hay responsabilidades. ","negative"
"Vengo de BBVA de entregar más reclamaciones. Me han dicho que me van a llamar la 'sellitos'. 😂😂","negative"
"Vigo. Esta noche no se puede acceder a mi cuenta del bbva desde hace un buen rato cambiando una rueda, camino a casa de.","negative"
"Wtf como que el santander me cobra 15 € por un dvd de justin bieber y publican los datos de vox se las habrá pasado.","negative"
"y para colmo me han bloqueado la cuenta del banco porque a sabadell le da por enviarme el codigo de mi tarjeta 3 veces mal, en un periodo+","negative"
"- Cariño, te juro que sólo tenían Cruzcampo en la tienda... ","negative"
"- Pongame dos cañas.. . - ¿De que?. . - ¿Cruzcampo?. . - Ya le llamaremos. ","negative"
"-'Me encanta la cerveza, te voy a invitar a una Cruzcampo.' ","positive"
"'Me estoy tomando una estrella galicia y unas papitas'...para que luego digan que las madres son amor...😒😒","positive"
"Arruinaunacitacon4palabras 'Para mi una cruzcampo' ","negative"
"Arruinaunacitacon4palabras Dos Cruzcampo por favor!!","negative"
"Arruinaunacitacon4palabras me gusta la cruzcampo","negative"
"Arruinaunacitacon4palabras Me gusta la cruzcampo","negative"
"Ensaladilla y una buena cerveza, Cruzcampo Gran Reserva... Una combinación exquisita.. SevillaHoy tapas ","positive"
"estrellagalicia cervecita de la buena. Feliz viernes ","positive"
"MisCervezasporAhi Unas cruzcampo con los alumnos del Taller Periodismo Viajes de la EdPeriodismo Buena gente!! ","positive"
"*era el freezer con dos cajones de Heineken adentro* ","positive"
".donarfonzo beticorro1 Cruzcampo  gracias... o/ ","positive"
"5_jmichael heineken a ojo cerrao y el blacky por el lao' 😎😎","positive"
"Adomv05 Cruzcampo me he tomado una Heineken_ES eso es aprobado por la comunidad cervecil?","positive"
"agenciatributar denunció tienda de calle Manuel Arellano n 11 encargo mucho paret de Cruzcampo 1.1 L sin está pagando recargo equivalencia","negative"
"alopezmerlan Heineken con Limón, por favor.","positive"
"AndEpAo yo la heineken y tu la corona 👯💛💚","positive"
"AndreaAlanisseS me gustaba la de la Heineken jajajaja","positive"
"Azafranao Nekare_ ay qué tierno!ven que te invito a cruzcampo tontorron!","positive"
"barreracuevasfr que no falte nunca una buena Cruzcampo helada","positive"
"baterianakama yo soy el típico que critica a la Cruzcampo y habla de IPA,PALE ALE,LAGER,de cuñado vamos, pero en l… ","negative"
"Buah_neno cerveza? o cruzcampo?","negative"
"buenoperdon ¿Cómo aún? Te apuesto 179$,12 latas altas de Heineken y un pulmón que la pasas bien y te olvidas las boludeces por hora y media","positive"
"BulmaSalgueiro maguerram otro anuncio mas de Heineken y cometo un benicidio","negative"
"Candelobra Elderreka yo solo dije que le dijeran a la profe que estaba enfermo y que no iba a ir y que la Cruzcampo sabe a mierda","negative"
"CarlosSadness la corona la compró heineken :(","negative"
"Carlota_Noctem si eres de cruzcampo por favor 😑😑😑","negative"
"CervezayPorros titaleidos pues a mi también me gusta la cruzcampo que pasa?! Eh","positive"
"CervezayPorros Me creo que tengas tantos brazos, si total la cruzcampo esa de mierda es radiactiva. xDDDDDDDDDDDDD","negative"
"CervezayPorros Vete tu a beber cruzcampo mejor así te mueras.. 😂😂😂","negative"
"Chris_3197 heineken mas perfecta ","positive"
"CieloDebruja Nunca probé la Antares. Stella y Heineken conozco. Pero no valen por ser extranjeras.","negative"
"cientefico que rica la cruzcampo","positive"
"Cruzcampo JesusAGomezM benjiscola55 Invitados estas siempre que traigas una docena de cruzcampo cruzial ,eso sería genial","positive"
"Cruzcampo maestroo07 benjiscola55 hombre claro si ya las tenía compradas, las pongo","positive"
"Cruzcampo ojala fuese catador de cerveza","positive"
"Cruzcampo O'O con el mismo sabor de siempre 🍻 Fresquita y sin alcohol.  ","positive"
"Cruzcampo una cosa soy menor de edad y vevo osea what? Algo random no? Bueno gracias por crear una cerveca tan rica","positive"
"davidcasas1999 no sé qué significa ese 'co', pero con la Estrella Galicia ni media 🔪","positive"
"davidcasas1999 no tienen ni idea. Estrella Galicia primero y después la Ámbar, todo el mundo lo sabe.","positive"
"davshow28 PmisCojones CorroenSombra YunFahd la estrella galicia la mejor birra de España, y ese pulpo, y ese codillo, y ese... umnm","positive"
"dennis_gmez yo me quedo con la Heineken","positive"
"derpowa El bar de la Estrella Galicia, el paraíso.","positive"
"DeseosaGordita preferimos una paulaner...o cruzcampo jejeeeje","positive"
"Dique_de_Abrigo hematocritico el bocata de jamón y queso fresco con una Estrella Galicia fresquita eso es la polla en teleférico","positive"
"DiscoArg quería comprar Miller y Bud para el superbowl, pero nada. Wasteiner, Heineken, Schneider, bien gracias también.","positive"
"dmhoyo19 ademas en aliadiecoruna mahou y en latabernadealia estrellagalicia  ¿alguien puede dar más?","positive"
"dmhoyo19 ademas en aliadiecoruna mahou y en latabernadealia estrellagalicia  ¿alguien puede dar más?","positive"
"donarfonzo juanitotuitero Cruzcampo Gracias Maestro!!!","positive"
"DysulFurment Pero es que en Sevilla la Cruzcampo no es una bebida, es una religión. . El Gran Poder, la Virgen del Rocio, y la Crucampo","positive"
"Eddiecastle21 panchh_11 Heineken. Chingao como están que revientan de pendejo","negative"
"eljaviel pero como también es azúcar pues opto por la cruzcampo  Ithaqua69 Manunberg_Kun SMedraut","positive"
"ergiro 'El maestro cervecero de Cruzcampo desvela el secreto del sucedáneo de cerveza que se bebe en más provincias de Andalucía'","negative"
"estrellagalicia ..viendo Football español en Salt Lake city-Utah con mi copa de estrella Galicia...como te estraño ","positive"
"Ezeqiel2517 Fijate en los andaluces, beben Cruzcampo, tienen huevos de llamarle cerveza, tampoco les gusta, PERO NO LO DICEN Loud__Rock","negative"
"FDE_SFC pepone34 que cabrones sois, que esto lo lee el Tebasjavier y es capaz de prohibirnos beber cruzcampo. Era la radio 😜😜 y una bolsa","positive"
"FDE_SFC pepone34 y por esto ya somos delincuentes?? Y el CSD prohibirá la Cruzcampo en 10 km a la redonda?? Y...??","negative"
"FDE_SFC y yendo a por latas de cruzcampo VIOLENCIA ALCOHOLICA","positive"
"FrankySebas tengo fotos tuyas bebiendo Cruzcampo, y sé cómo usarlas.","negative"
"freiheit_0483  Me apetece una Cruzcampo ","positive"
"gabrielsossa1 pero yo no tomo heineken eh","negative"
"gabsfebus_ acho yo amo las coronas, pero veo esta foto y quiero una heineken","positive"
"ines_barracuda Encima estrella galicia, qué envidia D:","positive"
"Inforenfe susieandyou Renfe y encima Cruzcampo como cerveza, no te la doy ni en el stratergoris","negative"
"irropo mucho...  ( cruzcampo no me vale)  😉😘","negative"
"jcaballerosoler  quiero una Cruzcampo.","positive"
"JesusAGomezM benjiscola55 ponte disfraz y traete  Cruzcampo  q la lista d invita2 aumenta.Hay q star forma x si hay q salir x la ventana","positive"
"jon_mcenroe Pero si sabe mejor, es más saludable y entra mejor que eso que llamáis Cruzcampo. Ya era hora de que bebierais cerveza","negative"
"Joni_Quintero con una heineken al lado y picadita","positive"
"JorgeBravo ChustoPalace DelyAdela: A pesar de estar amañado podía haber ganado el año pasado pero lo de la Cruzcampo me echó para atrás.","negative"
"JotDownSpain Estrella Galicia, Bola, es la mejor para las croquetas","positive"
"JotDownSpain las hay peores. Podria ser Cruzcampo","negative"
"JotDownSpain se empieza por ahí y se acaba en la Cruzcampo. Aviso.","negative"
"juanitotuitero beticorro1 Cruzcampo ole ole ole. Esa cerveza está buenísima!!!!!!","positive"
"juanjo071 Pelayo_Seguros Seguro que todo se soluciona, Juanjo. Eso sí, que tu ratito con la Cruzcampo no te lo quite nadie 😜🍻 ¡Un saludo!","positive"
"Karoliane24 la Heineken es la mas cabrona siempre!","negative"
"kattyconstantin _milupe hablando de cerveza, la brasilera no me gustaba pero encontré amor en la Heineken","positive"
"ladykbry 'Cariño, ¿te invito a una Cruzcampo?'","positive"
"Lamismamente gabrielrufian . Es que le deben encantar las estrellas al chaval.. Yo soy más de Cruzcampo. ","positive"
"LargoJavariega Cabronazi  cruzcampo?? Eso es meado de perro. Solo para hombres que les gusta eso. Y la light, ni eso","negative"
"LargoJavariega Cabronazi No todo el mundo sabe apreciar Cruzcampo, al fin y al cabo es una cerveza para hombres","positive"
"LautiTobalo coincido. No te puede gustar nunca jamás una de esas antes que una Heineken o Stella. Tampoco me banco al tomador de Corona","positive"
"Lizards_queen sois unos talibanes. Yo soy sincebollista, pero por nuestra amistad, haré un esfuerzo. Dime que no eres de Cruzcampo.","negative"
"Lola_Soria_ _rubot otra de la que huyo:. –Yo Cruzcampo, ¿y tú?","negative"
"LuisA2093 y yo con alegría te digo 'gracias' haha, nah kidding 🤣 pero sí, una heineken no se compara","positive"
"luvlesss__ sorry not sorry pa aquellos que les gusta Cruzcampo y demás, no lo considero cerveza <3","negative"
"madrestresadas PadresFrikis sí, el ministr de la cerveza tirará la cruzcampo y ejecutará a quien las mencione. El resto gratis.","negative"
"maestroo07 JesusAGomezM benjiscola55 No hay nada que no se arregle con unas Cruzcampo y unos amigos. La próxima invitáis... 😜😜","positive"
"mamoneos 'yo Cruzcampo,y tú?'","negative"
"ManisaTardis Cruzcampo Heineken_ES estrellagalicia mal hecho.","negative"
"ManisaTardis Cruzcampo Heineken_ES Está bien como cerveza 'de batalla', pero siempre quejándote de que como estrellagalicia no hay.","positive"
"ManisaTardis Cruzcampo Heineken_ES Está bien como cerveza 'de batalla', pero siempre quejándote de que como estrellagalicia no hay.","positive"
"ManisaTardis Cruzcampo Heineken_ES Está bien como cerveza 'de batalla', pero siempre quejándote de que como estrellagalicia no hay.","positive"
"ManisaTardis Cruzcampo El pis de gato sabe mejor que esa mierda","negative"
"Mari_B_L . Deja de beber cruzcampo, amiga piscis","negative"
"Mercutio_M Vandalio_ Seguro que para ti la Cruzcampo que yo tomo tampoco es cerveza, a que no? :)","positive"
"Modernicidio loveoflesbian que prefieres cruzcampo? Por favor","negative"
"montejanovk concopiaoculta matagigantesNET jlpoblador los que beben Cruzcampo en el futuro dirán que beben Estrella Galicia.","positive"
"montejanovk concopiaoculta matagigantesNET jlpoblador los que beben Cruzcampo en el futuro dirán que beben Estrella Galicia.","negative"
"montejanovk concopiaoculta matagigantesNET jlpoblador perroflauta podemita filoetarra islamista errejonista que bebe Cruzcampo.","negative"
"MrGalanRM ojalá Fructuoso rajandote el estómago mientras bebe cruzcampo","negative"
"MrHarleyx kaelia71 pero qué guarradas se os ocurren! Os va a fichar cruzcampo.","negative"
"Muit0z Cruzcampo y como nuevo.","positive"
"Muit0z gracias por el spoiler. Ojalá te metan Cruzcampo.","negative"
"nanoce14 ya estamos..jajaja eso es que estáis acostumbrados a la Mahou. Te quedas aqui un par de días más y te terminas llevando Cruzcampo😉","positive"
"nanoce14 ya estamos..jajaja eso es que estáis acostumbrados a la Mahou. Te quedas aqui un par de días más y te terminas llevando Cruzcampo😉","negative"
"nicoquenepa y la Heineken ufff","positive"
"Nurichah Cruzcampo dicen por madrid que la mahou esta mas buena que la cruzcampo... ayudaplss","positive"
"Nurichah Cruzcampo dicen por madrid que la mahou esta mas buena que la cruzcampo... ayudaplss","positive"
"Onde_va_iyo PatGuerreroGo estás a un paso de decir que no te gusta la Cruzcampo. Y todo por meterla en caliente. Ende luego...","negative"
"PBStreetOficial JAVIERDELRAYO deben de ser los efectos de la Cruzcampo en ayunas..","negative"
"pdmiau de estrellagalicia como dios manda 😂😂😂😂😂 ","positive"
"PEDROR1VERA Toda la razón, prefiero 100 veces Heineken.","positive"
"PoseedoraDelDon DonPuntualidad prefiero un Santa Rita o una Heineken en su defecto.","positive"
"Proscojoncio quieres tomar una cruzcampo?","positive"
"Proscojoncio Yo tomaré una Cruzcampo.","positive"
"QLafuent Xosemanu begorm7 AnnaFugazzi enafalliv entonces en breve tomaré una estrellagalicia en rialpulperia","positive"
"quetolo dale las gracias a Cruzcampo ellos fueron los culpables de este desastre!","negative"
"Rafadepaco fcario jheviam ¿Te perseguían con una Cruzcampo?","negative"
"ramoex82 Te reto... xdddddd, lo que pasa es que juegas con ventaja. Tu bebes Cruzcampo y yo cerceza XDDDDDDDD ¡Abrazos!","negative"
"raycoknoxviye antes de beberme eso prefiero una Cruzcampo imaginate","negative"
"revistamongolia ¿Vale que se cargue la Cruzcampo?","negative"
"RKarleeann Sjaeimily la heineken se ve mejor, mas fria","positive"
"Sexykinesis pelumixsw suena bien. .pero a mi me dejáis la CRUZcampo porfavor elrestoseguroqueesotroexito","negative"
"StayAtMidnight Ashton5SOS estrella Galicia mejor que ninguna otra, si les gusta La Corona entonces con esta...","positive"
"Syl_Sotomayor  yo una Heineken😂😍","positive"
"titaleidos a mi me gusta la cruzcampo 😒","negative"
"titaleidos con tal d no tenerla le echo piña a la pizza y compro cruzcampo,no t preocupes","negative"
"Todojingles Hank_Solo Yo me creo que la cruzcampo es cerveza.","negative"
"TrayitaLoL Estrella Galicia 👌","positive"
"TsiprasLala kanouted10S tamaño litrona, pero de Cruzcampo fresquita, calidad total😂😂","positive"
"TutiCarnaval chirichoza grande Tuti. Un gran amigo que me dió el carnaval. Gracias por ser como eres. Ya queda meno pa la Cruzcampo!!😘😘","positive"
"vegmery le vas a la mahou pero al mismo tiempo fiel a la heineken 😂","positive"
"vegmery le vas a la mahou pero al mismo tiempo fiel a la heineken 😂","positive"
"waltzing_piglet LBPA MetalTrooper lauramorron jodo... Cruzcampo RADLER: la prueba de que hay algo peor que Cruzcampo","negative"
"Washufleiba imagínate que te lo dicen mientras te invitana a cruzcampo. Es como EL HORROR.","negative"
"yanishkange La medalla o la heineken para mi 🙆🏻‍♂️","positive"
"¡¡ES VIERNES!! *Se va para el supermercado a comprar Heineken de litro como cualquier otro día*","positive"
"¡Buenos días a todos!. Menos a Muit0z, que todos los días margina a gente, para él Cruzcampo.","negative"
"-¡GIBRALTAR ESPAÑOL!. -¡NEVER!. -Os cambiamos Gibraltar por cuatro lechugas Iceberg.. -¡OK!. -Y os lleváis el Bróloli y la Cruzcampo.. -¡Jopeta!","negative"
"¡Me encantan los Fines de Semana!. Nada mejor que acompañar una cerveza Cruzcampo muy fría con un poco de Paella.. *… ","positive"
"¡Queridos! Estamos muy felices porque estaremos con Heineken durante todo este 2017 💖 ya son dos… ","positive"
"¿Me pone una cerveza?. ¿Cruzcampo?. HE DICHO CER-VE-ZA. 😂😂😂😂  Villanueva de la Serena ","negative"
"¿Vieron como 'de' se cambió por 'fe'? Es que heineken es milagrosa. . Ya me pueden dar unfollow, todo bien.","positive"
"11:10 de la mañana y ya estoy con una Heineken en la mano","positive"
"3 heineken en menos de 15 minutos. Definitivamente mis primos quieres acabar conmigo","positive"
"4 pinchos y 2 Heineken. Quien me hace feliz?","positive"
"5 Heineken y ya estamos","positive"
"a mi novia le gusta la heineken de lata😍","positive"
"A mi solo se me junta ganado cuando hay stela, heineken y corona.","positive"
"Acabo de llegar a Málaga y me he dado cuenta de que voy a estar perdida por 3 días porque.... . Estoy en territorio de la Cruzcampo","negative"
"Acabo de ver el la tv (8:02am) el anuncio de Heineken con la niña guapa y Benicio del Toro... Ahora solo puedo pensar en alcoholizarme.","positive"
"Acho le tengo ganas a una Heineken BIEN FRÍA","positive"
"Ahorita ya ocupo que alguien llegue con un seis fe heineken y me diga que todo bien.. Les pago el viernes el seis jajaja.. Que loser mi vida.","positive"
"Al vic en busca de esa heineken 😉","positive"
"Alex: 'Ya podemos ser compis de cervezas, me gusta la Cruzcampo de limón'. Yo: 'New phone who dis'. . LA CRUZCAMPO SABE A MIERDA","negative"
"Algún día Estrella Galicia patrocinará a Muit0z para dar mayor veracidad a su alcoholismo.","negative"
"antes meados de perro caliente que una cañita de cruzcampo, arsa... ","negative"
"Así arrancamos el viernes beer cerveza heineken ","positive"
"Ayer tras dos Paulaners, osé pedir una Cruzcampo. Ni la acabé. Trihte realidad. No sun no way","negative"
"Bellezas 💚🍻 Heineken ","positive"
"Boicot a los percebes y la Estrella Galicia ","negative"
"Buena mezcla!!. Cruzcampo RealBetis ","positive"
"Bueno, pero que no sea Cruzcampo, que me hago separatista. ","negative"
"Cambiar mi Heineken a Medalla pq vos bebe Medalla? No, boludo, no. Yo tengo personalidad propia 🖕🏻","positive"
"Cojo una Heineken y tumbo pal carajo la coors esa ","positive"
"Como cuando descubres que es mas saludable tomarse una Heineken que comerse un paquete de galletas oreo...😭😭 ","positive"
"Como hace falta una heineken carajoo","positive"
"Cómo hacen para tomar Heineken? 😷. Lo único que tiene bueno esa birra es que es patrocinador de la Champions","negative"
"Como me gusta la Heineken man","positive"
"Como necesitaba esa Heineken bien fría 😆","positive"
"Como no estoy tomando me instalo con una estrella galicia y unos piqueos en la noche. yAhora!!!! capayaleaks","positive"
"Como se nota cuando la cerveza no es Cruzcampo","positive"
"Con ganas de ir al gym y con ganas de una heineken bien fría vestida de novia 😂","positive"
"Con nuestras raciones y una Cruzcampo. La felicidad también está en las pequeñas cosas :) ","positive"
"Con una Cruzcampo en la mano mientras suena Alex Ubago.","positive"
"Coño pero mira esa heineken, quièn lo va a pensar?!?! ","negative"
"Corona para Gaboo_PR  y Heineken para mí 👌🏾😌 ","negative"
"Corre!!!! Migas con Chorizo en barsacramento calleferia sevilla cruzcampo tapas ","positive"
"Creo qe es lo maslindo llegar a casa y ver la notita de vieja diciendo ' te deje algo en la heladera ' y ver la heineken ahi","positive"
"Cruzcampo la mejor cerveza Arruinaunacitacon4palabras","negative"
"cuando alguien dice que le encanta la cerveza y bebe cruzcampo ","negative"
"Cuando tengo dinero bebo Black y Heineken pero cuando estoy pelao lo que hay es medalla y gasolina","positive"
"dale una estrella galicia para que se ubique ","positive"
"Dame la Heineken porfavor y gracias ","positive"
"Dame la heineken vestida de novia ","positive"
"Dame la heineken y qsj el resto ","positive"
"Dame una Cruzcampo sin. ","positive"
"Dame una heineken pa mi y otra pa _silegna ","positive"
"De camino a comprar una birrita (solo) me encontre a mi amigo sandler, sale esa heineken. No hubiera estado mal tom… ","positive"
"De camino a comprar una birrita (solo) me encontre a mi amigo sandler, sale esa heineken. No hubiera estado mal tomarla con vos iguallll","positive"
"Debatiendo sobre si nos han puesto agua o cruzcampo","negative"
"Decidle algo a este amante de los productos heineken ","positive"
"Denle una Heineken helada a este señor por este tuitazo 👏🏽👏🏽👏🏽 ","positive"
"Desde las 12tomando heineken y grolsh y q pinta ahora?","positive"
"Después de tomar mucha XX, Heineken, Indio, Wisky, Vodka y licores, ya la Tecate light me supo a agua esta noche😂😁😅🍺 ","positive"
"El lugar perfecto para empezar un sábado!! mercadocentral alicante beer instabeer heineken… ","positive"
"El marketing es a la ética lo que el día a la noche, el frío al calor o la Cruzcampo a la cerveza.","negative"
"El temporal ha jodido Riazor y la Torre de Hércules. Que alguien proteja la fábrica de Estrella Galicia, puede ser la siguiente.","positive"
"En mi corazon estrellagalicia 🍺 ","positive"
"En un mundo paralelo donde la heineken es cerveza: ","negative"
"Esa Corona y Heineken😍😍😍😍 ","positive"
"Esta a preocupado porque no encontraba latas de cervezas para llevar mañana al Patriada. Hasta que en el Todo llegaron las Heineken 😍","positive"
"Esta como para una Heineken bien helada 🍺","positive"
"Esto es lo mas lindo que he visto este 2017. Y, Heineken, por favor. ","positive"
"Estoy entre la espada y la pared con heineken o warsteiner","positive"
"Estoy muy mal nivel:. Mis padres me dan una estrella Galicia a la hora de comer para que coma algo","positive"
"Estoy pa beberme unas heineken a punto de congelacion✨💚","positive"
"Estrella Galicia es la mejor cerveza del mundo lo juro","positive"
"Estrella Galicia es mi pastor, nada me falta. ","positive"
"Estrella? Prefiero unha Cruzcampo. ","positive"
"Extraño tomar heineken con mis amis 😭💔","positive"
"Gracias Peroni por los favores recibidos seis de la tarde y sigo con mi tremendo dolor de cabeza! Igual te amo melli de mi Heineken 💖","positive"
"Gracias por existir la Heineken bebe hermosa","positive"
"hace tanto calor que toco abrir antes de las 6pm las heineken corona y CristalUltra en los hq de ialaw","positive"
"Hasta el jugo de china me sabe a Heineken","negative"
"He llegado a una aldeilla cerca de Cazorla y hay Cruzcampo, Dios existe.","positive"
"HEINEKEN así mismo vestidita de novia 😍😍😍 ","positive"
"-Heineken o imperial negra?. -Brahma! . Jajajajajajajajajjaajajajja abii020","negative"
"Heineken o XX Lager ??? *Yo en un gran dilema*","positive"
"Heineken por siempre ","positive"
"Heineken sos la mas linda de todas!!","positive"
"Heineken te amo","positive"
"Heineken to' los días del mundo ","positive"
"Heineken vestidita de novia 👅💦💚 ","positive"
"Heineken, nos fuimos.🍺 ","positive"
"Heineken, sin pensarlo dos veces... ","positive"
"Hemos pedido una caña y nos han traído meao de burra cruzcampo. De la tapa que ardía y picaba… ","negative"
"Hoy juega River y tengo un barril de Heineken y un Jack Daniel's en el congelador! Nomelaconte","positive"
"Hoy mi dia estuvo tan wlbicho que me beberia 3 six packs de heineken y 1 langui 😅","positive"
"Hoy no se, pero tengo ganas de comer unas pringles con una lata de heineken en la Irlanda. Y lovoy a hacer","positive"
"La bebesita la Heineken 😘🔥🔥 ","positive"
"La beriso, chacra, heineken y amigos!","positive"
"La boca me sabe Heineken😂😂","positive"
"La botella de Heineken. Freddy sabía. TCMS14","positive"
"La camarera me conoce y al llegar me ha saludado y me dice 'una heineken no?'. Este tipo de cosas me hacen el día ^~^","positive"
"La Corona o la Heineken más na ","positive"
"La coronita con mucho limón, pero deseo dos más que no falte la medallita y la heineken🤔 ","positive"
"La Cruzcampo es cerveza ","positive"
"La Cruzcampo Gran Reserva es aún  más  vomitiva que el meao de burra que es la 'normal'.","negative"
"La Cruzcampo no está tan mal si la comparas con la Cruzcampo caliente","negative"
"La gente aquí alaba a las Heineken mientras en Alemania la Heineken es como su Medalla","positive"
"la heineken acompañada de fritas es todo lo que está bien","positive"
"La Heineken así bien fría 💦 ","positive"
"La Heineken me hace muy feliz dayum","positive"
"La Heineken me llama, me desea como yo la deseo a ella. ","positive"
